ID;Curso;Semana do 1º Semestre;Semana do 2º Semestre;Semana do Ano;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
23364;LFC, LG, LGM, LGIL;10;-;45;Matemática;L5027PL20;GiA1;33;Qui;09:30:00;11:00:00;03/11/2022;Sala de Aulas normal;AA3.25
23365;LFC, LG, LGM, LGIL;9;-;44;Matemática;L5027PL20;GiA1;33;Qui;09:30:00;11:00:00;27/10/2022;Sala de Aulas normal;AA3.25
23366;LFC, LG, LGM, LGIL;8;-;43;Matemática;L5027PL20;GiA1;33;Qui;09:30:00;11:00:00;20/10/2022;Sala de Aulas normal;AA3.25
23367;LFC, LG, LGM, LGIL;7;-;42;Matemática;L5027PL20;GiA1;33;Qui;09:30:00;11:00:00;13/10/2022;Sala de Aulas normal;AA3.25
23368;LFC, LG, LGM, LGIL;6;-;41;Matemática;L5027PL20;GiA1;33;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;AA3.25
23369;LFC, LG, LGM, LGIL;5;-;40;Matemática;L5027PL20;GiA1;33;Qui;09:30:00;11:00:00;29/09/2022;Sala de Aulas normal;AA3.25
23370;LFC, LG, LGM, LGIL;4;-;39;Matemática;L5027PL20;GiA1;33;Qui;09:30:00;11:00:00;22/09/2022;Sala de Aulas normal;AA3.25
23371;LFC, LG, LGM, LGIL;3;-;38;Matemática;L5027PL20;GiA1;33;Qui;09:30:00;11:00:00;15/09/2022;Sala de Aulas normal;
23372;LFC, LG, LGM, LGIL;15;-;50;Matemática;L5027PL20;GiA1;33;Sex;09:30:00;11:00:00;09/12/2022;Sala de Aulas normal;AA3.25
23373;LFC, LG, LGM, LGIL;14;-;49;Matemática;L5027PL20;GiA1;33;Sex;09:30:00;11:00:00;02/12/2022;Sala de Aulas normal;AA3.25
23374;LFC, LG, LGM, LGIL;13;-;48;Matemática;L5027PL20;GiA1;33;Sex;09:30:00;11:00:00;25/11/2022;Sala de Aulas normal;AA3.25
23375;LFC, LG, LGM, LGIL;12;-;47;Matemática;L5027PL20;GiA1;33;Sex;09:30:00;11:00:00;18/11/2022;Sala de Aulas normal;AA3.25
23376;LFC, LG, LGM, LGIL;11;-;46;Matemática;L5027PL20;GiA1;33;Sex;09:30:00;11:00:00;11/11/2022;Sala de Aulas normal;AA3.25
23377;LFC, LG, LGM, LGIL;10;-;45;Matemática;L5027PL20;GiA1;33;Sex;09:30:00;11:00:00;04/11/2022;Sala de Aulas normal;AA3.25
23378;LFC, LG, LGM, LGIL;9;-;44;Matemática;L5027PL20;GiA1;33;Sex;09:30:00;11:00:00;28/10/2022;Sala de Aulas normal;AA3.25
23379;LFC, LG, LGM, LGIL;8;-;43;Matemática;L5027PL20;GiA1;33;Sex;09:30:00;11:00:00;21/10/2022;Sala de Aulas normal;AA3.25
23380;LFC, LG, LGM, LGIL;7;-;42;Matemática;L5027PL20;GiA1;33;Sex;09:30:00;11:00:00;14/10/2022;Sala de Aulas normal;AA3.25
23381;LFC, LG, LGM, LGIL;6;-;41;Matemática;L5027PL20;GiA1;33;Sex;09:30:00;11:00:00;07/10/2022;Sala de Aulas normal;AA3.25
23382;LFC, LG, LGM, LGIL;5;-;40;Matemática;L5027PL20;GiA1;33;Sex;09:30:00;11:00:00;30/09/2022;Sala de Aulas normal;C3.02
23383;LFC, LG, LGM, LGIL;4;-;39;Matemática;L5027PL20;GiA1;33;Sex;09:30:00;11:00:00;23/09/2022;Sala de Aulas normal;AA3.25
23384;LFC, LG, LGM, LGIL;3;-;38;Matemática;L5027PL20;GiA1;33;Sex;09:30:00;11:00:00;16/09/2022;Sala de Aulas normal;
23385;MHMC;14;-;50;História e Globalização I;03220TP01;MHMC_A1;50;Ter;18:00:00;20:00:00;06/12/2022;Sala Aulas Mestrado;AA3.28
23386;MHMC;13;-;49;História e Globalização I;03220TP01;MHMC_A1;50;Ter;18:00:00;20:00:00;29/11/2022;Sala Aulas Mestrado;AA3.28
23387;MHMC;12;-;48;História e Globalização I;03220TP01;MHMC_A1;50;Ter;18:00:00;20:00:00;22/11/2022;Sala Aulas Mestrado;AA3.28
23388;MHMC;11;-;47;História e Globalização I;03220TP01;MHMC_A1;50;Ter;18:00:00;20:00:00;15/11/2022;Sala Aulas Mestrado;
23389;MHMC;10;-;46;História e Globalização I;03220TP01;MHMC_A1;50;Ter;18:00:00;20:00:00;08/11/2022;Sala Aulas Mestrado;AA3.28
23390;MHMC;8;-;44;História e Globalização I;03220TP01;MHMC_A1;50;Ter;18:00:00;20:00:00;25/10/2022;Sala Aulas Mestrado;AA3.28
23391;MHMC;7;-;43;História e Globalização I;03220TP01;MHMC_A1;50;Ter;18:00:00;20:00:00;18/10/2022;Sala Aulas Mestrado;AA3.28
23392;MHMC;6;-;42;História e Globalização I;03220TP01;MHMC_A1;50;Ter;18:00:00;20:00:00;11/10/2022;Sala Aulas Mestrado;Auditório 0NE01
23393;MHMC;5;-;41;História e Globalização I;03220TP01;MHMC_A1;50;Ter;18:00:00;20:00:00;04/10/2022;Sala Aulas Mestrado;
23394;MHMC;4;-;40;História e Globalização I;03220TP01;MHMC_A1;50;Ter;18:00:00;20:00:00;27/09/2022;Sala Aulas Mestrado;AA3.28
23395;MAG;6;-;41;Análise de Dados Exploratória;03628TP01;MBAA1;40;Qui;14:30:00;17:30:00;06/10/2022;BYOD (Bring Your Own Device);C6.08
23396;MAG;4;-;39;Análise de Dados Exploratória;03628TP01;MBAA1;40;Qui;14:30:00;17:30:00;22/09/2022;BYOD (Bring Your Own Device);C6.08
23397;MAG;3;-;38;Análise de Dados Exploratória;03628TP01;MBAA1;40;Qui;14:30:00;17:30:00;15/09/2022;BYOD (Bring Your Own Device);C6.08
23398;MAG;6;-;42;Análise de Dados Exploratória;03628TP01;MBAA1;40;Ter;14:30:00;17:30:00;11/10/2022;BYOD (Bring Your Own Device);C6.08
23399;MAG;5;-;41;Análise de Dados Exploratória;03628TP01;MBAA1;40;Ter;14:30:00;17:30:00;04/10/2022;BYOD (Bring Your Own Device);C6.08
23400;MAG;4;-;40;Análise de Dados Exploratória;03628TP01;MBAA1;40;Ter;14:30:00;17:30:00;27/09/2022;BYOD (Bring Your Own Device);C6.08
23401;MAG;3;-;39;Análise de Dados Exploratória;03628TP01;MBAA1;40;Ter;14:30:00;17:30:00;20/09/2022;BYOD (Bring Your Own Device);C6.08
23402;MAG;2;-;38;Análise de Dados Exploratória;03628TP01;MBAA1;40;Ter;14:30:00;17:30:00;13/09/2022;BYOD (Bring Your Own Device);C6.08
23403;LE;14;-;49;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Sex;13:00:00;14:30:00;02/12/2022;Sala de Aulas normal;2E06
23404;LE;13;-;48;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Sex;13:00:00;14:30:00;25/11/2022;Sala de Aulas normal;2E06
23405;LE;12;-;47;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Sex;13:00:00;14:30:00;18/11/2022;Sala de Aulas normal;2E06
23406;LE;11;-;46;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Sex;13:00:00;14:30:00;11/11/2022;Sala de Aulas normal;2E06
23407;LE;10;-;45;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Sex;13:00:00;14:30:00;04/11/2022;Sala de Aulas normal;2E06
23408;LE;9;-;44;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Sex;13:00:00;14:30:00;28/10/2022;Sala de Aulas normal;2E06
23409;LE;8;-;43;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Sex;13:00:00;14:30:00;21/10/2022;Sala de Aulas normal;2E06
23410;LE;7;-;42;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Sex;13:00:00;14:30:00;14/10/2022;Sala de Aulas normal;2E06
23411;LE;6;-;41;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Sex;13:00:00;14:30:00;07/10/2022;Sala de Aulas normal;2E06
23412;LE;5;-;40;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Sex;13:00:00;14:30:00;30/09/2022;Sala de Aulas normal;2E06
23413;LE;4;-;39;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Sex;13:00:00;14:30:00;23/09/2022;Sala de Aulas normal;2E06
23414;LE;3;-;38;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Sex;13:00:00;14:30:00;16/09/2022;Sala de Aulas normal;2E06
23415;LE;14;-;50;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Qua;14:30:00;16:00:00;07/12/2022;Sala de Aulas normal;2E06
23416;LE;13;-;49;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Qua;14:30:00;16:00:00;30/11/2022;Sala de Aulas normal;2E06
23417;LE;12;-;48;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Qua;14:30:00;16:00:00;23/11/2022;Sala de Aulas normal;2E06
23418;LE;11;-;47;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Qua;14:30:00;16:00:00;16/11/2022;Sala de Aulas normal;2E06
23419;LE;10;-;46;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Qua;14:30:00;16:00:00;09/11/2022;Sala de Aulas normal;2E06
23420;LE;9;-;45;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Qua;14:30:00;16:00:00;02/11/2022;Sala de Aulas normal;2E06
23421;LE;8;-;44;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Qua;14:30:00;16:00:00;26/10/2022;Sala de Aulas normal;2E06
23422;LE;7;-;43;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Qua;14:30:00;16:00:00;19/10/2022;Sala de Aulas normal;2E06
23423;LE;6;-;42;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Qua;14:30:00;16:00:00;12/10/2022;Sala de Aulas normal;2E06
23424;LE;4;-;40;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Qua;14:30:00;16:00:00;28/09/2022;Sala de Aulas normal;2E06
23425;LE;3;-;39;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Qua;14:30:00;16:00:00;21/09/2022;Sala de Aulas normal;2E06
23426;LE;2;-;38;Economia do Trabalho e dos Recursos Humanos;L5021TP03;EB1;23;Qua;14:30:00;16:00:00;14/09/2022;Sala de Aulas normal;2E06
23427;CT;10;-;45;Organização Pessoal e Gestão do Tempo;00676TP03;CI-CT-03;30;Qui;18:00:00;19:30:00;03/11/2022;Sala de Aulas normal;AA3.26
23428;CT;9;-;44;Organização Pessoal e Gestão do Tempo;00676TP03;CI-CT-03;30;Qui;18:00:00;19:30:00;27/10/2022;Sala de Aulas normal;AA3.26
23429;CT;8;-;43;Organização Pessoal e Gestão do Tempo;00676TP03;CI-CT-03;30;Qui;18:00:00;19:30:00;20/10/2022;Sala de Aulas normal;AA3.26
23430;CT;7;-;42;Organização Pessoal e Gestão do Tempo;00676TP03;CI-CT-03;30;Qui;18:00:00;19:30:00;13/10/2022;Sala de Aulas normal;AA3.26
23431;CT;6;-;41;Organização Pessoal e Gestão do Tempo;00676TP03;CI-CT-03;30;Qui;18:00:00;19:30:00;06/10/2022;Sala de Aulas normal;AA3.26
23432;LFC, LG;16;-;51;Fiscalidade;L0605TP05;FCC3;39;Qui;11:00:00;12:30:00;15/12/2022;Sala de Aulas normal;1E07
23433;LFC, LG;13;-;48;Fiscalidade;L0605TP05;FCC3;39;Qui;11:00:00;12:30:00;24/11/2022;Sala de Aulas normal;1E07
23434;LFC, LG;12;-;47;Fiscalidade;L0605TP05;FCC3;39;Qui;11:00:00;12:30:00;17/11/2022;Sala de Aulas normal;1E07
23435;LFC, LG;11;-;46;Fiscalidade;L0605TP05;FCC3;39;Qui;11:00:00;12:30:00;10/11/2022;Sala de Aulas normal;1E07
23436;LFC, LG;10;-;45;Fiscalidade;L0605TP05;FCC3;39;Qui;11:00:00;12:30:00;03/11/2022;Sala de Aulas normal;1E07
23437;LFC, LG;9;-;44;Fiscalidade;L0605TP05;FCC3;39;Qui;11:00:00;12:30:00;27/10/2022;Sala de Aulas normal;1E07
23438;LFC, LG;8;-;43;Fiscalidade;L0605TP05;FCC3;39;Qui;11:00:00;12:30:00;20/10/2022;Sala de Aulas normal;1E07
23439;LFC, LG;7;-;42;Fiscalidade;L0605TP05;FCC3;39;Qui;11:00:00;12:30:00;13/10/2022;Sala de Aulas normal;1E07
23440;LFC, LG;6;-;41;Fiscalidade;L0605TP05;FCC3;39;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;1E07
23441;LFC, LG;5;-;40;Fiscalidade;L0605TP05;FCC3;39;Qui;11:00:00;12:30:00;29/09/2022;Sala de Aulas normal;1E07
23442;LFC, LG;4;-;39;Fiscalidade;L0605TP05;FCC3;39;Qui;11:00:00;12:30:00;22/09/2022;Sala de Aulas normal;1E07
23443;LFC, LG;3;-;38;Fiscalidade;L0605TP05;FCC3;39;Qui;11:00:00;12:30:00;15/09/2022;Sala de Aulas normal;1E07
23444;LFC, LG;14;-;50;Fiscalidade;L0605TP05;FCC3;39;Qua;09:30:00;11:00:00;07/12/2022;Sala de Aulas normal;C6.08
23445;LFC, LG;13;-;49;Fiscalidade;L0605TP05;FCC3;39;Qua;09:30:00;11:00:00;30/11/2022;Sala de Aulas normal;C6.08
23446;LFC, LG;12;-;48;Fiscalidade;L0605TP05;FCC3;39;Qua;09:30:00;11:00:00;23/11/2022;Sala de Aulas normal;C6.08
23447;LFC, LG;11;-;47;Fiscalidade;L0605TP05;FCC3;39;Qua;09:30:00;11:00:00;16/11/2022;Sala de Aulas normal;C6.08
23448;LFC, LG;10;-;46;Fiscalidade;L0605TP05;FCC3;39;Qua;09:30:00;11:00:00;09/11/2022;Sala de Aulas normal;C6.08
23449;LFC, LG;9;-;45;Fiscalidade;L0605TP05;FCC3;39;Qua;09:30:00;11:00:00;02/11/2022;Sala de Aulas normal;C6.08
23450;LFC, LG;8;-;44;Fiscalidade;L0605TP05;FCC3;39;Qua;09:30:00;11:00:00;26/10/2022;Sala de Aulas normal;C6.08
23451;LFC, LG;7;-;43;Fiscalidade;L0605TP05;FCC3;39;Qua;09:30:00;11:00:00;19/10/2022;Sala de Aulas normal;C6.08
23452;LFC, LG;6;-;42;Fiscalidade;L0605TP05;FCC3;39;Qua;09:30:00;11:00:00;12/10/2022;Sala de Aulas normal;C6.08
23453;LFC, LG;4;-;40;Fiscalidade;L0605TP05;FCC3;39;Qua;09:30:00;11:00:00;28/09/2022;Sala de Aulas normal;C6.08
23454;LFC, LG;3;-;39;Fiscalidade;L0605TP05;FCC3;39;Qua;09:30:00;11:00:00;21/09/2022;Sala de Aulas normal;C6.08
23455;LFC, LG;2;-;38;Fiscalidade;L0605TP05;FCC3;39;Qua;09:30:00;11:00:00;14/09/2022;Sala de Aulas normal;C6.08
23456;LFC, LG;14;-;50;Fiscalidade;L0605TP05;FCC3;39;Ter;09:30:00;11:00:00;06/12/2022;Sala de Aulas normal;1E10
23457;LFC, LG;13;-;49;Fiscalidade;L0605TP05;FCC3;39;Ter;09:30:00;11:00:00;29/11/2022;Sala de Aulas normal;1E10
23458;LFC, LG;12;-;48;Fiscalidade;L0605TP05;FCC3;39;Ter;09:30:00;11:00:00;22/11/2022;Sala de Aulas normal;1E10
23459;LFC, LG;11;-;47;Fiscalidade;L0605TP05;FCC3;39;Ter;09:30:00;11:00:00;15/11/2022;Sala de Aulas normal;1E10
23460;LFC, LG;10;-;46;Fiscalidade;L0605TP05;FCC3;39;Ter;09:30:00;11:00:00;08/11/2022;Sala de Aulas normal;1E10
23461;LFC, LG;8;-;44;Fiscalidade;L0605TP05;FCC3;39;Ter;09:30:00;11:00:00;25/10/2022;Sala de Aulas normal;1E10
23462;LFC, LG;7;-;43;Fiscalidade;L0605TP05;FCC3;39;Ter;09:30:00;11:00:00;18/10/2022;Sala de Aulas normal;1E10
23463;LFC, LG;6;-;42;Fiscalidade;L0605TP05;FCC3;39;Ter;09:30:00;11:00:00;11/10/2022;Sala de Aulas normal;1E10
23464;LFC, LG;5;-;41;Fiscalidade;L0605TP05;FCC3;39;Ter;09:30:00;11:00:00;04/10/2022;Sala de Aulas normal;1E10
23465;LFC, LG;4;-;40;Fiscalidade;L0605TP05;FCC3;39;Ter;09:30:00;11:00:00;27/09/2022;Sala de Aulas normal;1E10
23466;LFC, LG;3;-;39;Fiscalidade;L0605TP05;FCC3;39;Ter;09:30:00;11:00:00;20/09/2022;Sala de Aulas normal;1E10
23467;LFC, LG;2;-;38;Fiscalidade;L0605TP05;FCC3;39;Ter;09:30:00;11:00:00;13/09/2022;Sala de Aulas normal;1E10
23468;CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;11;-;47;Escrita de Textos Técnicos e Científicos;00665TP15;CT-S-06, LTDIA-A1;0;Ter;14:00:00;17:00:00;15/11/2022;Não necessita de sala;
23469;CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;10;-;46;Escrita de Textos Técnicos e Científicos;00665TP15;CT-S-06, LTDIA-A1;0;Ter;14:00:00;17:00:00;08/11/2022;Não necessita de sala;
23470;CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;8;-;44;Escrita de Textos Técnicos e Científicos;00665TP15;CT-S-06, LTDIA-A1;0;Ter;14:00:00;17:00:00;25/10/2022;Não necessita de sala;
23471;CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;7;-;43;Escrita de Textos Técnicos e Científicos;00665TP15;CT-S-06, LTDIA-A1;0;Ter;14:00:00;17:00:00;18/10/2022;Não necessita de sala;
23472;LPES, LSS-PL, LS, LS-PL;13;-;49;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;18:00:00;19:30:00;28/11/2022;Sala de Aulas normal;2E07
23473;LPES, LSS-PL, LS, LS-PL;12;-;48;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;18:00:00;19:30:00;21/11/2022;Sala de Aulas normal;2E07
23474;LPES, LSS-PL, LS, LS-PL;11;-;47;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;18:00:00;19:30:00;14/11/2022;Sala de Aulas normal;2E07
23475;LPES, LSS-PL, LS, LS-PL;10;-;46;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;18:00:00;19:30:00;07/11/2022;Sala de Aulas normal;2E07
23476;LPES, LSS-PL, LS, LS-PL;9;-;45;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;18:00:00;19:30:00;31/10/2022;Sala de Aulas normal;2E07
23477;LPES, LSS-PL, LS, LS-PL;8;-;44;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;18:00:00;19:30:00;24/10/2022;Sala de Aulas normal;2E07
23478;LPES, LSS-PL, LS, LS-PL;7;-;43;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;18:00:00;19:30:00;17/10/2022;Sala de Aulas normal;2E07
23479;LPES, LSS-PL, LS, LS-PL;6;-;42;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;18:00:00;19:30:00;10/10/2022;Sala de Aulas normal;2E07
23480;LPES, LSS-PL, LS, LS-PL;5;-;41;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;18:00:00;19:30:00;03/10/2022;Sala de Aulas normal;2E07
23481;LPES, LSS-PL, LS, LS-PL;4;-;40;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;18:00:00;19:30:00;26/09/2022;Sala de Aulas normal;2E07
23482;LPES, LSS-PL, LS, LS-PL;3;-;39;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;18:00:00;19:30:00;19/09/2022;Sala de Aulas normal;2E07
23483;LPES, LSS-PL, LS, LS-PL;2;-;38;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;18:00:00;19:30:00;12/09/2022;Sala de Aulas normal;2E07
23484;LPES, LSS-PL, LS, LS-PL;13;-;49;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;16:30:00;18:00:00;28/11/2022;Sala de Aulas normal;2E07
23485;LPES, LSS-PL, LS, LS-PL;12;-;48;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;16:30:00;18:00:00;21/11/2022;Sala de Aulas normal;2E07
23486;LPES, LSS-PL, LS, LS-PL;11;-;47;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;16:30:00;18:00:00;14/11/2022;Sala de Aulas normal;2E07
23487;LPES, LSS-PL, LS, LS-PL;10;-;46;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;16:30:00;18:00:00;07/11/2022;Sala de Aulas normal;2E07
23488;LPES, LSS-PL, LS, LS-PL;9;-;45;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;16:30:00;18:00:00;31/10/2022;Sala de Aulas normal;2E07
23489;LPES, LSS-PL, LS, LS-PL;8;-;44;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;16:30:00;18:00:00;24/10/2022;Sala de Aulas normal;2E07
23490;LPES, LSS-PL, LS, LS-PL;7;-;43;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;16:30:00;18:00:00;17/10/2022;Sala de Aulas normal;2E07
23491;LPES, LSS-PL, LS, LS-PL;6;-;42;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;16:30:00;18:00:00;10/10/2022;Sala de Aulas normal;2E07
23492;LPES, LSS-PL, LS, LS-PL;5;-;41;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;16:30:00;18:00:00;03/10/2022;Sala de Aulas normal;2E07
23493;LPES, LSS-PL, LS, LS-PL;4;-;40;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;16:30:00;18:00:00;26/09/2022;Sala de Aulas normal;2E07
23494;LPES, LSS-PL, LS, LS-PL;3;-;39;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;16:30:00;18:00:00;19/09/2022;Sala de Aulas normal;2E07
23495;LPES, LSS-PL, LS, LS-PL;2;-;38;Classes Sociais e Estratificação;L6102TP02;SS-PL-B1;37;Seg;16:30:00;18:00:00;12/09/2022;Sala de Aulas normal;2E07
23496;LTDSEG;8;-;44;Segurança da Informação e Gestão do Risco;04374T01;LTDSeg-A1;1;Seg;14:00:00;17:00:00;24/10/2022;Não necessita de sala;
23497;LTDSEG;7;-;43;Segurança da Informação e Gestão do Risco;04374T01;LTDSeg-A1;1;Seg;14:00:00;17:00:00;17/10/2022;Não necessita de sala;
23498;LTDSEG;6;-;42;Segurança da Informação e Gestão do Risco;04374T01;LTDSeg-A1;1;Seg;14:00:00;17:00:00;10/10/2022;Não necessita de sala;
23499;LTDSEG;5;-;41;Segurança da Informação e Gestão do Risco;04374T01;LTDSeg-A1;1;Seg;14:00:00;17:00:00;03/10/2022;Não necessita de sala;
23500;LTDSEG;4;-;40;Segurança da Informação e Gestão do Risco;04374T01;LTDSeg-A1;1;Seg;14:00:00;17:00:00;26/09/2022;Não necessita de sala;
23501;LTDSEG;3;-;39;Segurança da Informação e Gestão do Risco;04374T01;LTDSeg-A1;1;Seg;14:00:00;17:00:00;19/09/2022;Não necessita de sala;
23502;LCP;14;-;50;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;16:00:00;17:30:00;06/12/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23503;LCP;13;-;49;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;16:00:00;17:30:00;29/11/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23504;LCP;12;-;48;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;16:00:00;17:30:00;22/11/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23505;LCP;11;-;47;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;16:00:00;17:30:00;15/11/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23506;LCP;10;-;46;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;16:00:00;17:30:00;08/11/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23507;LCP;8;-;44;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;16:00:00;17:30:00;25/10/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23508;LCP;7;-;43;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;16:00:00;17:30:00;18/10/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23509;LCP;6;-;42;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;16:00:00;17:30:00;11/10/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23510;LCP;5;-;41;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;16:00:00;17:30:00;04/10/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23511;LCP;4;-;40;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;16:00:00;17:30:00;27/09/2022;Sala/anfiteatro aulas;Auditório 0NE02-Caiano Pereira
23512;LCP;3;-;39;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;16:00:00;17:30:00;20/09/2022;Sala/anfiteatro aulas;Auditório 0NE02-Caiano Pereira
23513;LCP;2;-;38;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;16:00:00;17:30:00;13/09/2022;Não necessita de sala;
23514;LCP;14;-;50;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;14:30:00;16:00:00;06/12/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23515;LCP;13;-;49;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;14:30:00;16:00:00;29/11/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23516;LCP;12;-;48;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;14:30:00;16:00:00;22/11/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23517;LCP;11;-;47;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;14:30:00;16:00:00;15/11/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23518;LCP;10;-;46;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;14:30:00;16:00:00;08/11/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23519;LCP;8;-;44;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;14:30:00;16:00:00;25/10/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23520;LCP;7;-;43;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;14:30:00;16:00:00;18/10/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23521;LCP;6;-;42;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;14:30:00;16:00:00;11/10/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
23522;LCP;5;-;41;Instituições Políticas;L5157TP01;CPA2, CPA1;64;Ter;14:30:00;16:00:00;04/10/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira
